category_name,dis_price,discount_pct,ori_price,ranking,sub_category_name,title
ALL,23070,20,29000,1,All,[휠라](신세계강남점)[[FILA]휠라] 남여공용 크레마 보아 플리스 자켓 (FS2PLC4101X_LBE)S1
ALL,18600,35,28700,2,All,[소문난삼부자김]소문난오부자 재래도시락김5g 72봉 20%중복쿠폰
ALL,19900,50,39900,3,All,[자주]자주공식 온에어 라이브 방송 홈웨어/파자마
ALL,15900,50,31800,4,All,영의정 제주오메기떡 (60gX20개)
ALL,3000,69,9900,5,All,[LG생활건강]페리오 프로폴리스 치약 160G X3개
ALL,12900,50,25800,6,All,[델포유]오븐에 구운 십센치 파운드케이크 5종 5개씩 (총 25개)
ALL,31950,10,35500,7,All,[파스퇴르우유]파스퇴르 무항생제 인증 바른목장(190ml54입)/멸균우유
ALL,6900,50,13900,8,All,장인의 정통 메밀소바 6인분 세트
ALL,16900,30,24200,9,All,고등어 140-160g x 10팩
ALL,17900,48,34900,10,All,[늘바른]내장탕 630g이상총5봉3.15kg/2세트구매시치마살증정
ALL,27930,30,39900,11,All,[자주]자주 여 오가닉코튼 시어서커 사각체크 파자마 5종
ALL,23410,5,24900,12,All,(삼진어묵) 옛날모듬어묵 1Kg x 3개
ALL,20900,0,20900,13,All,곡성 햇 흑찰옥수수 옥수수 20개 15cm 쿠폰가 16720원
ALL,14900,0,14900,14,All,[스파클]스파클생수 2L 30병
ALL,7900,69,26300,15,All,쉬블림로브 균일가 블라우스 셔츠 빅사이즈 롱 원피스
ALL,27930,30,39900,16,All,[자주]남 오가닉코튼 시어서커 사각체크 파자마세트 3종
ALL,19800,34,30000,17,All,[진라면]진라면 매운맛 40봉
ALL,13900,50,27800,18,All,[3M]후레쉬 위생장갑 100+100매 3개세트 총 600매+사은품
ALL,12900,50,25800,19,All,쫀득한 수제 마카롱 선물용 디저트/간식_빵_쿠키 _9개
ALL,19900,50,39800,20,All,1분완성 대만 타피오카 펄 16인분 65g
ALL,21900,8,23900,21,All,[퍼펙트바이오틱스]W프로바이오틱스 여성 질유래유산균 신바이오틱스 5box
ALL,10000,0,10000,22,All,성주참외 가정용 랜덤 4.5kg 실중량 2개구매시 1kg추가
ALL,95000,5,100000,23,All,[구글플레이](카드가능) 기프트코드 10만원 / 구글 기프트카드
ALL,24900,0,24900,24,All,[하림]에어프라이어순살치킨 480g 2봉 + 팝콘치킨 180g
ALL,39000,0,39000,25,All,오토모 핸디형 캡슐 청소기
ALL,29900,40,49900,26,All,[자주]자주 여 오가닉 코튼 스트레치 반팔 세트 8종 택1
ALL,19900,0,19900,27,All,빛 국산 겉절이2kg+총각김치2kg 열무/겉절이/김치 V
ALL,11900,69,39600,28,All,[닥터아토]손소독 티슈 20매 10팩 _O249
ALL,15100,50,30200,29,All,[테크액체세제]수퍼테크 액체세제 일반드럼겸용 대용량 용기 14L
ALL,21700,30,31000,30,All,[동원에프앤비]동원 자연산골뱅이 300g x 5개+랜덤증정
ALL,13900,66,41700,31,All,[블랑슈]블랑슈 프리미엄 더블랙 아기물티슈 캡형 70매 10팩
ALL,20930,30,29900,32,All,[자주]자주 키즈 오가닉코튼 시어서커 사각체크 파자마5종
ALL,29900,40,49900,33,All,[자주]자주 공식 여름정기세일 남녀 파자마 상하세트~47%off
ALL,17400,50,34800,34,All,[다우니]초고농축 다우니 섬유유연제 엑스퍼트 실내건조 1L3개s
ALL,14680,1,14900,35,All,경북 사과 9kg(실중량)  소꼬마(50-65과) 3시간 특가
ALL,29610,0,29900,36,All,리얼세븐 하루건강견과 선물세트 (총 50봉) 시리즈
ALL,19900,50,39900,37,All,[자주]자주 UNI 레이온 5부 파자마 상하 세트 4종(남녀공용)
ALL,13900,52,29000,38,All,[자주]자주 공식 편안한 홈웨어 티셔츠/팬츠/원피스
ALL,18900,46,35000,39,All,[르샤트라1802]르샤트라 고농축 섬유유연제 1.6Lx5개 (피1라2뮤2)
ALL,32100,1,32700,40,All,[햇반](빠른배송) CJ 햇반 190g 36개
ALL,21900,26,29900,41,All,미식여행 텍사스바베큐폭립 530g 3팩
e쿠폰/티켓,47000,6,50000,1,All,[컬쳐랜드문화상품권](카드가능)(컬쳐랜드) 문화상품권 5만원 /온라인 전용
도서/음반,164000,40,275000,1,All,제이와이북스 노부영 베이비 베스트 (7/15 예약발송)
컴퓨터/전자,46900,0,46900,1,All,[테팔](최종35180원) 블렌드포스 플러스 믹서기_BL4258
스포츠/자동차,23070,20,29000,1,All,[휠라](신세계강남점)[[FILA]휠라] 남여공용 크레마 보아 플리스 자켓 (FS2PLC4101X_LBE)S1
가구/침구,11900,69,39000,1,All,1+1 시원한 시어서커 홑이불(SS) 냉장고이불 여름이불
화장품/헤어,3000,69,9900,1,All,[LG생활건강]페리오 프로폴리스 치약 160G X3개
생활/주방/건강,12900,0,12900,1,All,일체형양념통1+1+1+1
여행,122000,0,122000,1,All,롯데월드 자유이용권 3매(종일) + 서울시내호텔 1박
신발/잡화,9900,0,9900,1,All,1+1 여성 썬캡 밀짚 모자 라탄 버킷 햇 벙거지
유아동/출산,30400,25,40900,1,All,[베베숲]아기물티슈 프리미어 캡70매 20팩
식품,11900,0,11900,1,All,참닭 춘천 닭갈비 700g+700g/찜닭/갈비/양념육
ALL,47500,5,50000,42,All,[구글플레이](카드가능) 기프트코드 5만원 / 구글 기프트카드
ALL,45000,10,50000,43,All,[에그머니](카드가능)(에그머니) 온라인 게임상품권 5만원
ALL,9900,70,33000,44,All,요즘에/썸머신상+10%/청바지/슬랙스/린넨/반바지/3XL~
ALL,18900,27,25900,45,All,[상하목장]매일 상하목장 얼려먹는 아이스주스(망고)24입
ALL,24500,45,45000,46,All,[뮬라웨어]17%+10% 뮬라웨어 6월 마지막 특가 Vol.1
ALL,32400,10,36000,47,All,[파스퇴르]친환경 인증 - 파스퇴르 바른목장 우유(190ml54입 3박스)
ALL,14250,25,19000,48,All,[밀레](대구신세계)[밀레] 남/여 아이스 티셔츠 균일가전
ALL,19900,33,29900,49,All,[자주]자주 시어서커 패턴 포켓 반팔 원피스 3종 택1
ALL,13500,50,27000,50,All,[온더바디]발을씻자 코튼 풋 샴푸 385ml 레몬+자몽+쿨링
ALL,16900,35,26000,51,All,두절새우 500g (소) / 새우 마른새우 반찬새우 건새우
ALL,9900,70,33000,52,All,프라랑 여름 신상 원피스/블라우스/티셔츠/루즈핏
ALL,28500,5,30000,53,All,[구글플레이](카드가능) 기프트코드 3만원 / 구글 기프트카드
ALL,9900,54,21800,54,All,[가쯔]멀티 회전고리 논슬립 옷걸이 40개 옷장정리 수납
e쿠폰/티켓,46500,7,50000,2,All,[해피머니](카드가능)(해피머니) 온라인상품권 5만원
e쿠폰/티켓,28200,6,30000,3,All,[컬쳐랜드문화상품권](카드가능)(컬쳐랜드) 문화상품권 3만원 /온라인 전용
e쿠폰/티켓,95000,5,100000,4,All,[구글플레이](카드가능) 기프트코드 10만원 / 구글 기프트카드
e쿠폰/티켓,46500,7,50000,5,All,[컬쳐랜드문화상품권](스마일클럽) 컬쳐랜드 온라인 문화상품권 5만원
e쿠폰/티켓,27900,7,30000,6,All,[해피머니](카드가능)(해피머니) 온라인상품권 3만원
e쿠폰/티켓,47500,5,50000,7,All,[구글플레이](카드가능) 기프트코드 5만원 / 구글 기프트카드
e쿠폰/티켓,28500,5,30000,8,All,[구글플레이](카드가능) 기프트코드 3만원 / 구글 기프트카드
e쿠폰/티켓,190000,5,200000,9,All,[구글플레이](카드가능) 기프트코드 20만원 / 구글 기프트카드
e쿠폰/티켓,45000,10,50000,10,All,[에그머니](카드가능)(에그머니) 온라인 게임상품권 5만원
e쿠폰/티켓,9500,5,10000,11,All,[구글플레이](카드가능) 기프트코드 1만원 / 구글 기프트카드
e쿠폰/티켓,47250,5,50000,12,All,[컬쳐랜드문화상품권](카드가능)(컬쳐랜드)(PIN발송) 문화상품권 5만원
e쿠폰/티켓,49000,2,50000,13,All,[SOil](S-OIL) 모바일주유권 5만원/ 실시간발송/ 주유상품권
e쿠폰/티켓,142500,5,150000,14,All,[구글플레이](카드가능) 기프트코드 15만원 / 구글 기프트카드
e쿠폰/티켓,27000,10,30000,15,All,[에그머니](카드가능)(에그머니) 온라인 게임상품권 3만원
도서/음반,55000,50,110000,2,All,[별똥별]NEW 똑쟁아기그림책 (0-3세) 외 선택구매 / 세이펜미포함
도서/음반,244440,10,271600,3,All,그리스 로마 신화 1-23 세트
도서/음반,66000,21,84000,4,All,어린이 경제 신문 1년 정기 구독/ 시사논술 1년정기구독(경제신문 구독시 선택가능)
도서/음반,59800,34,91000,5,All,아마존닷컴 지구본 판매1위 - 스마트 지구본 올붓
도서/음반,78500,9,87200,6,All,비룡소 말놀이 동요집+동시집 세트 (전7권) 7월20일이후 순차출고
도서/음반,51200,9,56800,7,All,시공주니어  기획세트_네버랜드 감정그림책(8권)
도서/음반,56700,10,63000,8,All,요리조리 사이언스 키즈 전6권/융합혈 자연과학교육/프랑스 nathan이 내놓은 STEM 과학 시리즈
도서/음반,46000,0,46000,9,All,(몬스타엑스) MONSTA X 2021 FAN-CONCERT (MX UNIVERSITY) DVD
도서/음반,254560,9,280000,10,All,대교소빅스 점프올 단계별 선택구매
도서/음반,30000,50,60000,11,All,씨투엠에듀 팡세 P1~P4권 세트-사고력수학의 시작
도서/음반,100000,23,130000,12,All,수퍼맘스토리카페/실생활의 다양한 회화를 쉽게 익히는 Speaking교재/Speak With Me
도서/음반,30000,50,60000,13,All,씨투엠에듀 팡세 S1~S4권 세트-사고력수학의 시작
도서/음반,80000,11,90000,14,All,[사파리]사파리  오은영 박사가 감수하고 추천하는 최고의 선택 시리즈 8권 세트
도서/음반,27810,6,29800,15,All,Hello 마더구스 세트 - 전3권 (메인북+워크북+가이드북)
패션의류,13900,52,29000,1,All,[자주]자주 공식 편안한 홈웨어 티셔츠/팬츠/원피스
컴퓨터/전자,69800,0,69800,2,All,[르젠]21년형+10%쿠폰) 르젠 BLDC 저소음 선풍기 LZEF-DC02
컴퓨터/전자,23720,14,27900,3,All,[윈드피아]가정용 업소용 사무실 스탠드 키높이 선풍기 WA-170
컴퓨터/전자,22010,5,23410,4,All,넥밴드 선풍기 360도 자연바람 180g 초경량 목 선풍기
컴퓨터/전자,34900,0,34900,5,All,[대우]대우 에어 써큘레이터DEF-KC1020스탠드선풍기 공기순환
컴퓨터/전자,598000,4,629470,6,All,[삼성전자]삼성노트북 NT350XCR-AD5WA 최종52만원대 가성비노트북
컴퓨터/전자,24900,0,24900,7,All,[대웅모닝컴](행사) 21년 신제품 대웅모닝컴 14인치 선풍기 고급형
컴퓨터/전자,66310,5,69800,8,All,[르젠]내일도착 르젠 2세대 앱연동 BLDC 선풍기 LZEF-DC180 화이트
컴퓨터/전자,68440,4,72040,9,All,[삼성전자]삼성전자 외장하드 J3 1TB 블랙 / HX-MK10J12
컴퓨터/전자,21900,8,23900,10,All,[유닉스]메탈티 무광블랙 1600W 헤어 드라이기 UN-A1610 접이식
컴퓨터/전자,359000,0,359000,11,All,[뽀송](공식인증점)위닉스 제습기 16리터 DN2H160-IWK 1등급
컴퓨터/전자,39800,0,39800,12,All,에어서핑 목에착 선풍기 목걸이 휴대용 넥밴드 화이트
컴퓨터/전자,87500,0,87500,13,All,샤오미 MI 스마트 무선 선풍기 4세대 프로 중국내수용
컴퓨터/전자,9700,0,9700,14,All,[자우버]렌즈케어 200매 렌즈클리너 일회용 안경닦이 티슈
컴퓨터/전자,49900,3,51970,15,All,[샤오미](한글판 국내배송)샤오미 미밴드6 공식수입 1년무상AS
스포츠/자동차,24500,45,45000,2,All,[뮬라웨어]17%+10% 뮬라웨어 6월 마지막 특가 Vol.1
스포츠/자동차,18300,20,23000,3,All,[아디다스](신세계경기점)[SPORTSWEAR] 반팔/반바지 택1 (FM5370 GU2771 GM2154 GK9602 GK9603 GK9607 GK5265 FS98...
스포츠/자동차,20500,54,45000,4,All,[뮬라웨어]17%+10% 뮬라웨어 6월 마지막 특가 Vol.2
스포츠/자동차,28800,20,36000,5,All,[프로스펙스][프로스펙스] 남여공용 경량워킹화/슬립온 프레쉬온 라이트스탭 6종
스포츠/자동차,11900,69,39600,6,All,[아디다스]아디다스/나이키 외 인기 트레이닝복 상하세트 모음전
스포츠/자동차,14250,25,19000,7,All,[밀레](대구신세계)[밀레] 남/여 아이스 티셔츠 균일가전
스포츠/자동차,121360,26,164000,8,All,[네파]네파 남여 아르테 누오보 구스다운 7G720647G82064
스포츠/자동차,23390,20,29400,9,All,[아디다스오리지널](신세계하남점)[New Originals] TRF 타이츠_[DV2636]
스포츠/자동차,14900,61,39000,10,All,[르까프]르까프 썸머 아이템 의류 신발 추가 모음전 99종
스포츠/자동차,24500,45,45000,11,All,[뮬라웨어]20%+10% 뮬라웨어 7월 썸머위크 Vol.1
스포츠/자동차,10900,69,36200,12,All,[테슬라]데일리 샌들 스포츠샌들 남성샌들 여성샌들 아웃도어
스포츠/자동차,24000,70,80000,13,All,[제이디엑스]JDX 상반기결산 BEST 골프웨어 반팔/티셔츠/팬츠외
스포츠/자동차,27530,0,27800,14,All,[크록스]크록스 크록밴드 바야밴드 남성 여성 샌들 슬리퍼
스포츠/자동차,9900,65,29000,15,All,[휠라언더웨어]여성속옷 브라/팬티/브래지어/드로즈/브리프 세트특가
스포츠/자동차,3900,60,9900,16,All,[슬레진저]여름땡처리 3900원 반팔티/반바지/레깅스/쿨바지
가구/침구,8900,69,29600,2,All,[르헤브]1+1 상쾌한 피톤치드 항균 경추 베개솜/베개/베개커버
가구/침구,12900,0,12900,3,All,6+1 썸머이벤트 국산 르미에 630g 라지자캔들 42종
가구/침구,20900,69,68000,4,All,[아망떼]시원한 고정밴딩 여름 침대패드
가구/침구,19900,68,63000,5,All,[아이르]국내산 시원한 시어서커 봄 여름 차렵이불 인견 침구
가구/침구,11900,63,32900,6,All,나크제이 대용량 리필디퓨저 500ml 1+1/1000ml 방향제
가구/침구,15140,57,36000,7,All,[이노하우스]액자형 DIY 보석십자수세트 그림 명화그리기
가구/침구,13900,68,44000,8,All,[아이르]국내산 시원한 시어서커 봄 여름 홑겹이불 침구
가구/침구,11900,38,19500,9,All,(1+1)규조토 발매트 (basic 대형) 함유량 80%
가구/침구,26900,66,79900,10,All,[이블랑]시어서커/인견/60수아사/모달와플/피그먼트 여름침구
가구/침구,15900,58,38000,11,All,[굿몽]국산 쿨~시원한 여름 고정밴드 침대패드 카페트
가구/침구,6900,70,23000,12,All,[르헤브]잠이솔솔 시원한 메밀베개/편백베개/여름베개/목베개
가구/침구,19900,68,62900,13,All,[이블랑]시어서커 인견 피그먼트 침대고정패드 SS/Q/K/패밀리
가구/침구,15900,69,52900,14,All,뽀송한 워싱 스프레드 1장+ 베개커버세트
가구/침구,12900,70,43000,15,All,[르헤브]여름 쇼파패드/사계절 쇼파패드/소파패드/커버/방석
가구/침구,25900,41,44000,16,All,(특가)국산튼튼한 조립식 렌지대 다이 전자렌지수납장
화장품/헤어,25000,50,50000,2,All,[에뛰드]7월 SALE 순정 40% 메이크업 50%
화장품/헤어,15000,50,30000,3,All,[토니모리]중복쿠폰20%+프리바캉스 6월 토니데이 UP TO 82%
화장품/헤어,108000,10,120000,4,All,[설화수]인기세트  윤조 자음 탄력크림 +상품권증정(세트제품)
화장품/헤어,49000,50,98000,5,All,한율 어린쑥 수분 진정 앰플 세럼 외 뷰티 빅세일
화장품/헤어,10900,69,36000,6,All,[유니픽쳐]타투 아이브로우 1+1+눈썹가이드3종 셀프 눈썹타투
화장품/헤어,22900,66,68700,7,All,[닥터방기원]랩 탈모샴푸 1Lx3+씨솔트스케일러200ml+사은품
화장품/헤어,15900,0,15900,8,All,[JHP](최대44%)콜라겐 미백 보습139뽑아쓰는 마스크팩 30매
화장품/헤어,8900,69,29000,9,All,클럽클리오 상반기 마지막 역대급 SALE ~69%
화장품/헤어,7900,69,26300,10,All,[라벨영]호랑이비누 1+1/피부결점완화+진정클렌징/천연수제비누
화장품/헤어,13500,50,27000,11,All,[온더바디]발을씻자 코튼 풋 샴푸 385ml 레몬+자몽+쿨링
화장품/헤어,29880,8,32700,12,All,[쿨풋]쿨풋 갈갈이 글라스 발 각질제거기 특허받은 특수유리
화장품/헤어,38500,62,102000,13,All,[유세린]유세린 베스트 썬 제품 1+1 할인특가/아이크림 외
화장품/헤어,21000,50,42000,14,All,[미샤]6월 미샤 브랜드 할인 기초 UP TO 50%
화장품/헤어,11900,0,11900,15,All,[온더바디]온더바디 더내추럴 코코넛 바디워시 900g 3개
화장품/헤어,12900,0,12900,16,All,[과일나라]알로에 수딩젤 1000ml 2개 대용량 수분크림 진정 보습
생활/주방/건강,30400,25,40900,2,All,[베베숲]아기물티슈 프리미어 캡70매 20팩
생활/주방/건강,13900,66,41700,3,All,[블랑슈]블랑슈 프리미엄 더블랙 아기물티슈 캡형 70매 10팩
생활/주방/건강,10000,50,20000,4,All,1+1+1+1 방충망먼지제거기/방충망/방충망청소
생활/주방/건강,39900,9,43900,5,All,[프로쉬]독일 프로쉬 식기세척기세제 그린레몬 3세트+커팅기
생활/주방/건강,13500,66,40500,6,All,[센스(물티슈)]센스물티슈 악어 캡형 100매 10팩+10팩
생활/주방/건강,11900,66,35700,7,All,[베베앙]베베앙 아기물티슈  시그니처 대용량 100매 캡형 10팩
생활/주방/건강,32900,5,34900,8,All,엘에이 올인원 캡슐세제 네추럴그린 (80개입)
생활/주방/건강,13900,0,13900,9,All,[디얼리빙]304스테인리스 후추 소금 깨 그라인더 2P
생활/주방/건강,10000,50,20000,10,All,실리콘 빅 왕얼음틀 4구 1+1 외 주방용품 베스트
생활/주방/건강,18900,66,56700,11,All,[퍼실]퍼실 프로페셔널 대용량 액체세탁세제9L 드럼일반겸용
생활/주방/건강,13900,50,27800,12,All,[3M]후레쉬 위생장갑 100+100매 3개세트 총 600매+사은품
생활/주방/건강,26800,24,35700,13,All,[나무야나무야]나무야 도톰한 3겹데코 30m 30롤 3팩/화장지/휴지
생활/주방/건강,18510,6,19900,14,All,[키즈마루]국산 3중 비말차단 마스크  300매 KF-AD MB필터 마스크
생활/주방/건강,15100,50,30200,15,All,[테크액체세제]수퍼테크 액체세제 일반드럼겸용 대용량 용기 14L
여행,43650,3,45000,2,All,"|5%할인||강원 리조트| 현대수 리조트 속초 (속초,고성)"
여행,149000,0,149000,3,All,[패스트캠프]21년 최신형 패스트캠프 트라이베카 플러스 4DOOR 원터치 오토텐트+윙플라이
여행,439000,0,439000,4,All,제주신화월드 신화관 2박+조식1회+워터파크+테마파크
여행,180000,0,180000,5,All,제주 국제리더스클럽 / 제주도 럭셔리 요트투어 보트낚시
여행,30000,46,56000,6,All,(공식판매처) 에버랜드 화수목 종일이용권(6/1~7/28 화수목 한정)
여행,20900,0,20900,7,All,경주월드 06월 자유이용권 종일권/오후권(6/1~6/30)
여행,20000,0,20000,8,All, 코엑스  2021 서울국제주류박람회 사전예매(7/2~7/4)
여행,32000,47,61000,9,All,(공식판매처) 에버랜드 7월 종일이용권+사파리월드 Q-PASS(7/1~7/28) /에버랜드큐패스
여행,88270,3,91000,10,All,"|5%할인||충북 리조트| 소노문 단양 (구 대명리조트 단양) (제천,진천,음성,단양)"
여행,59890,0,59890,11,All,|강원 고성군| 아이파크콘도(현대설악)(국내리조트/아이파크/고성/속초/아이파크콘도/현대아이파크/일출)
여행,115830,1,117000,12,All,|5%할인|소노벨 비발디파크(오크·파인)(강원 리조트/홍천/춘천/인제/철원/리조트)
여행,99000,0,99000,13,All,[패스트캠프]21년 최신형 패스트캠프 트라이베카 플러스 4DOOR 원터치 오토텐트
여행,25900,0,25900,14,All,(문자수신) 경기 용인 캐리비안베이 얼리버드 골드시즌 종일이용권 특가
여행,24900,0,24900,15,All,(LMS 문자발송) 용인 캐리비안베이 미들하이 종일이용권 특가 (~7/4)
여행,113490,3,117000,16,All,"|5%할인||강원 리조트| 소노벨 비발디파크 B · C (구 대명리조트 오크 · 파인) (홍천,횡성)"
신발/잡화,7900,69,26000,2,All,타니즈_휴가대비 여성쪼리/샌들/뮬 32종 (7900원부터)
신발/잡화,6900,70,23000,3,All,[프롬산타]3+1 봄 신상 면 덧신/양말/스타킹 남자여자발목학생
신발/잡화,7900,69,26300,4,All,웨지샌들 맛집 최저가 여름할인특가 플랫/스트랩/샌들
신발/잡화,9900,70,33000,5,All,말랑말랑 컬러 실내 쿠션 슬리퍼 1+1 거실화/욕실화
신발/잡화,6900,69,22400,6,All,HNC 스마트 솔리드 자동 장우산
신발/잡화,69900,0,69900,7,All,핏플랍 BIG세일 여성샌들/슬리퍼/빠른배송 (960635_B)
신발/잡화,7400,69,24600,8,All,7400균일_ 인기 샌들/여름슬립온/슬리퍼/메쉬운동화
신발/잡화,6400,69,21000,9,All,국산 10켤레 남자양말 패션 발목 덧신 중목 신사 정장
신발/잡화,4900,69,16300,10,All,[포커스]FOCUS 쥬얼리150종 귀걸이/목걸이/팔찌
신발/잡화,9900,70,33000,11,All,보가수제화 여름 신상 샌들/뮬/슬리퍼/조리
신발/잡화,9900,70,33000,12,All,1+1 욕실화 슬리퍼 거실화 화장실 EVA 지압 사무실
신발/잡화,6900,70,23000,13,All,[가나양말]덧신 페이크삭스 발목양말 2+1사은품 행사
신발/잡화,9900,70,33000,14,All,신상 여성샌들 여성슬리퍼 여자 샌들 슬리퍼 여름샌들
신발/잡화,9800,69,32600,15,All,힐슈빌 여성샌들 여름샌들 샌들 스트랩 웨지 플랫샌들
신발/잡화,9800,69,32600,16,All,지금 사면 딱 좋은 여성 슬리퍼 샌들 뮬 블로퍼 신발
유아동/출산,13900,66,41700,2,All,[블랑슈]블랑슈 프리미엄 더블랙 아기물티슈 캡형 70매 10팩
유아동/출산,13500,66,40500,3,All,[센스(물티슈)]센스물티슈 악어 캡형 100매 10팩+10팩
유아동/출산,9900,70,33000,4,All,[또래친구]시즌오프 청반바지/상하복/여름옷 노옵션가
유아동/출산,11900,66,35700,5,All,[베베앙]베베앙 아기물티슈  시그니처 대용량 100매 캡형 10팩
유아동/출산,9900,70,33000,6,All,월튼키즈 여름신상/신상베스트/상하복/원피스外
유아동/출산,11900,69,39600,7,All,[닥터아토]손소독 티슈 20매 10팩 _O249
유아동/출산,9900,70,33000,8,All,[앤디애플]복수구매할인/상하복/반팔티셔츠/원피스/아동복
유아동/출산,8500,22,10900,9,All,[탑텐키즈](대구신세계)역시즌 구스경량베스트/점퍼 특가전(정상가49 900원/69 900원)
유아동/출산,12900,66,38700,10,All,[그리니]그리니 프리미엄 아기물티슈 블루 100매 X 20팩 캡형
유아동/출산,14900,66,44700,11,All,[베이비베이비]베이비베이비 아기물티슈 트윙클120매 20팩 캡형
유아동/출산,29160,14,34300,12,All,[휠라키즈][휠라키즈] 역시즌특가/크레마 보아플리스4종택1/FK2PLC4101X
유아동/출산,13900,69,45000,13,All,[아이러브베베]아이러브베베물티슈핑크100매캡형X20팩
유아동/출산,9900,70,33000,14,All,[젤리스푼]아동복/아동의류/실내복/래쉬가드/레깅스/수영복
유아동/출산,20930,30,29900,15,All,[자주]자주 키즈 오가닉코튼 시어서커 사각체크 파자마5종
유아동/출산,7900,69,26300,16,All,[행텐틴즈]최대17%할인/주니어여름신상입고BEST상품 특가전
식품,18600,35,28700,2,All,[소문난삼부자김]소문난오부자 재래도시락김5g 72봉 20%중복쿠폰
식품,12900,50,25800,3,All,[델포유]오븐에 구운 십센치 파운드케이크 5종 5개씩 (총 25개)
식품,15900,50,31800,4,All,영의정 제주오메기떡 (60gX20개)
식품,12900,25,17400,5,All,[청정원]스파게티/파스타소스 600gx3 +면500g x2 or파우치증정
식품,31950,10,35500,6,All,[파스퇴르우유]파스퇴르 무항생제 인증 바른목장(190ml54입)/멸균우유
식품,11900,0,11900,7,All,도너츠 새로워진 수제도넛5종세트(총15개) 아이스포장
식품,18900,0,18900,8,All,[Gfresh]크로아상 크로플 생지  총 2250g (50gX40~50개입 내외)
식품,20900,0,20900,9,All,곡성 햇 흑찰옥수수 옥수수 20개 15cm 쿠폰가 16720원
식품,27900,0,27900,10,All,삼진어묵  옛날모듬어묵 1Kg x 3개 +와사비딥소스65g
식품,17000,0,17000,11,All,[포스트](해외)오레오오즈500g X 2팩+사은품/허니오즈/씨리얼
식품,10900,50,21800,12,All,[카페베네]카페베네 카페라떼10개+카페모카10개 200ml 컵커피 /zz
식품,6900,50,13900,13,All,장인의 정통 메밀소바 6인분 세트
식품,14900,0,14900,14,All,[스파클]스파클생수 2L 30병
식품,17900,48,34900,15,All,[늘바른]내장탕 630g이상총5봉3.15kg/2세트구매시치마살증정
식품,19800,34,30000,16,All,[진라면]진라면 매운맛 40봉
ALL,10900,69,36000,55,All,[유니픽쳐]타투 아이브로우 1+1+눈썹가이드3종 셀프 눈썹타투
ALL,9900,70,33000,56,All,[앤디애플]복수구매할인/상하복/반팔티셔츠/원피스/아동복
ALL,23100,23,30000,57,All,[네파키즈]버티컬그래픽세트KH35951
ALL,18900,66,56700,58,All,[퍼실]퍼실 프로페셔널 대용량 액체세탁세제9L 드럼일반겸용
ALL,12900,70,43000,59,All,[SOUP]17%쿠폰 여름 인기 상품 모음전 원피스/티셔츠/팬츠
ALL,15000,50,30000,60,All,[토니모리]중복쿠폰20%+프리바캉스 6월 토니데이 UP TO 82%
ALL,29900,40,49900,61,All,[자주]자주 남 오가닉 코튼 스트레치 반팔 세트 7종 택1
ALL,28910,2,29500,62,All,(교촌) 수비드 닭가슴살 (스파이스 하바네로) 115g 20팩
ALL,121360,26,164000,63,All,[네파]네파 남여 아르테 누오보 구스다운 7G720647G82064
ALL,12900,0,12900,64,All,아이스냉감/스판/스트레치/린넨/반팔반바지세트
ALL,29900,40,49900,65,All,[자주]자주 공식 여성 여름 티셔츠/원피스/팬츠
ALL,7900,69,26300,66,All,[행텐틴즈]최대17%할인/주니어여름신상입고BEST상품 특가전
ALL,27900,54,61800,67,All,[순수식품]rTG 알티지 오메가3 비타민D 6개월분(180캡슐) 3박스
ALL,11790,0,11900,68,All,11kg 알뜰형 랜덤과 싱싱함을 전달해 드립니다
ALL,11900,69,39000,69,All,1+1 시원한 시어서커 홑이불(SS) 냉장고이불 여름이불
e쿠폰/티켓,19000,5,20000,16,All,[GS수퍼마켓](GS THE FRESH)금액상품권2만원
e쿠폰/티켓,49000,2,50000,17,All,[SOil](S-OIL) 모바일주유권 5만원권
e쿠폰/티켓,17400,13,20000,18,All,[커피빈](커피빈) 모바일교환권 2만원권
e쿠폰/티켓,4750,5,5000,19,All,[구글플레이](카드가능) 기프트코드 5천원 / 구글 기프트카드
e쿠폰/티켓,14250,5,15000,20,All,[구글플레이](카드가능) 기프트코드 1만 5천원 / 구글 기프트카드
e쿠폰/티켓,29400,2,30000,21,All,[SOil](S-OIL) 모바일주유권 3만원/ 실시간발송/ 주유상품권
e쿠폰/티켓,8500,41,14500,22,All,[메가박스](메가박스) 1인패키지(관람권1+탄산R1)
e쿠폰/티켓,8700,13,10000,23,All,[커피빈](커피빈) 모바일교환권 1만원권
e쿠폰/티켓,9500,5,10000,24,All,[해피머니](카드가능)(해피머니) 온라인 상품권 1만원
e쿠폰/티켓,31280,8,34000,25,All,(투썸플레이스) 스트로베리 초콜릿 생크림
e쿠폰/티켓,24750,25,33000,26,All,[SK텔레콤](SK텔레콤) T데이터쿠폰 5GB
e쿠폰/티켓,48000,33,72000,27,All,와이즈만BOOKS  빨간 내복의 초능력자 시즌1/시즌2 세트 선택구매
e쿠폰/티켓,9900,1,10000,28,All,[컬쳐랜드문화상품권](카드가능)(컬쳐랜드) 문화상품권1만원권(ID바로충전)
e쿠폰/티켓,26000,0,26000,29,All,[배스킨라빈스](배스킨라빈스) 골라 먹는 와츄원
